id,events_no,start,start_time,team1_id,team2_id,name,team1_score,team2_score,betDone,gameDone
768,2,2021-09-30,18:30,27,25,한화 vs 삼성,0,0,False,False
769,2,2021-09-30,18:30,32,31,SK vs NC,0,0,False,False
770,2,2021-09-30,18:30,26,28,키움 vs KIA,0,0,False,False
771,2,2021-10-01,18:30,23,30,두산 vs LG,0,0,False,False
772,2,2021-10-01,18:30,29,24,KT vs 롯데,0,0,False,False
773,2,2021-10-01,18:30,27,25,한화 vs 삼성,0,0,False,False
774,2,2021-10-01,18:30,32,31,SK vs NC,0,0,False,False
775,2,2021-10-01,18:30,26,28,키움 vs KIA,0,0,False,False
776,2,2021-10-02,17:00,25,23,삼성 vs 두산,0,0,False,False
777,2,2021-10-02,17:00,29,32,KT vs SK,0,0,False,False
778,2,2021-10-02,17:00,31,24,NC vs 롯데,0,0,False,False
779,2,2021-10-02,17:00,27,28,한화 vs KIA,0,0,False,False
780,2,2021-10-02,17:00,30,26,LG vs 키움,0,0,False,False
781,2,2021-10-03,14:00,25,23,삼성 vs 두산,0,0,False,False
782,2,2021-10-03,14:00,29,32,KT vs SK,0,0,False,False
783,2,2021-10-03,14:00,31,24,NC vs 롯데,0,0,False,False
784,2,2021-10-03,14:00,27,28,한화 vs KIA,0,0,False,False
785,2,2021-10-03,14:00,30,26,LG vs 키움,0,0,False,False
786,2,2021-10-05,18:30,32,30,SK vs LG,0,0,False,False
787,2,2021-10-05,18:30,28,24,KIA vs 롯데,0,0,False,False
788,2,2021-10-05,18:30,31,29,NC vs KT,0,0,False,False
789,2,2021-10-05,18:30,25,26,삼성 vs 키움,0,0,False,False
790,2,2021-10-05,18:30,23,27,두산 vs 한화,0,0,False,False
791,2,2021-10-06,18:30,32,30,SK vs LG,0,0,False,False
792,2,2021-10-06,18:30,28,24,KIA vs 롯데,0,0,False,False
793,2,2021-10-06,18:30,31,29,NC vs KT,0,0,False,False
794,2,2021-10-06,18:30,25,26,삼성 vs 키움,0,0,False,False
795,2,2021-10-06,18:30,23,27,두산 vs 한화,0,0,False,False
796,2,2021-10-07,18:30,24,23,롯데 vs 두산,0,0,False,False
797,2,2021-10-07,18:30,25,31,삼성 vs NC,0,0,False,False
798,2,2021-10-07,18:30,26,29,키움 vs KT,0,0,False,False
799,2,2021-10-07,18:30,30,28,LG vs KIA,0,0,False,False
800,2,2021-10-07,18:30,32,27,SK vs 한화,0,0,False,False
801,2,2021-10-08,18:30,24,23,롯데 vs 두산,0,0,False,False
802,2,2021-10-08,18:30,25,31,삼성 vs NC,0,0,False,False
803,2,2021-10-08,18:30,26,29,키움 vs KT,0,0,False,False
804,2,2021-10-08,18:30,30,28,LG vs KIA,0,0,False,False
805,2,2021-10-08,18:30,32,27,SK vs 한화,0,0,False,False
